         9x4M-LH                  (9x4M-LH.dat)
         v2022-0915
         Simulation Date: 11/15/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
        2.87      0.2111      0.4797      0.0749      0.0330       0.512      20.158      32.123     381.593       2.277     142.882      38.182       62.69     227877.    0.4962
        3.15      0.2322      0.5121      0.0717      0.0325       0.505      19.877      30.742     376.275       2.246     136.740      37.057       62.72     228133.    0.4711
        3.44      0.2533      0.5419      0.0683      0.0319       0.496      19.538      29.312     369.847       2.207     130.379      35.947       62.76     228401.    0.4463
        3.73      0.2744      0.5692      0.0649      0.0313       0.486      19.138      27.835     362.276       2.162     123.812      34.850       62.79     228681.    0.4216
        4.01      0.2955      0.5938      0.0614      0.0305       0.474      18.676      26.315     353.529       2.110     117.047      33.761       62.83     228974.    0.3971
        4.30      0.3166      0.6158      0.0577      0.0297       0.461      18.150      24.752     343.571       2.051     110.096      32.677       62.87     229279.    0.3728
        4.59      0.3378      0.6350      0.0540      0.0287       0.446      17.558      23.149     332.367       1.984     102.967      31.591       62.91     229598.    0.3485
        4.87      0.3589      0.6514      0.0502      0.0276       0.429      16.898      21.509     319.884       1.909      95.670      30.498       62.96     229929.    0.3243
        5.16      0.3800      0.6646      0.0462      0.0264       0.410      16.170      19.832     306.090       1.827      88.215      29.388       63.01     230274.    0.3001
        5.44      0.4011      0.6744      0.0423      0.0251       0.390      15.370      18.123     290.957       1.737      80.610      28.251       63.06     230632.    0.2758
        5.73      0.4222      0.6802      0.0382      0.0237       0.368      14.499      16.382     274.461       1.638      72.867      27.073       63.11     231004.    0.2513
        6.02      0.4433      0.6815      0.0341      0.0222       0.344      13.554      14.613     256.582       1.531      64.998      25.832       63.17     231390.    0.2264
        6.30      0.4644      0.6772      0.0299      0.0205       0.318      12.536      12.819     237.312       1.416      57.017      24.500       63.23     231789.    0.2011
        6.59      0.4855      0.6656      0.0257      0.0187       0.291      11.445      11.002     216.646       1.293      48.939      23.035       63.30     232202.    0.1752
        6.88      0.5066      0.6444      0.0214      0.0168       0.261      10.280       9.169     194.597       1.161      40.783      21.371       63.36     232629.    0.1484
        7.16      0.5277      0.6094      0.0171      0.0148       0.230       9.043       7.323     171.189       1.022      32.571      19.401       63.43     233070.    0.1204
        7.45      0.5488      0.5533      0.0128      0.0127       0.196       7.737       5.469     146.462       0.874      24.327      16.937       63.50     233524.    0.0908
        7.74      0.5700      0.4617      0.0084      0.0104       0.162       6.364       3.615     120.467       0.719      16.078      13.610       63.57     233992.    0.0593
        8.02      0.5911      0.3016      0.0041      0.0081       0.125       4.924       1.762      93.219       0.556       7.837       8.573       63.65     234468.    0.0261
        8.31      0.6122



         PROP RPM =       1700

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0999      0.0330       0.615      22.816      48.352     458.902       2.578     215.069      47.790       66.46     240061.    0.7620
        0.30      0.0211      0.0620      0.0980      0.0333       0.620      22.979      47.424     462.167       2.596     210.942      46.542       66.46     240216.    0.7349
        0.61      0.0421      0.1207      0.0959      0.0335       0.623      23.114      46.440     464.900       2.611     206.564      45.308       66.47     240383.    0.7080
        0.91      0.0632      0.1762      0.0938      0.0336       0.626      23.219      45.397     467.005       2.623     201.928      44.091       66.48     240559.    0.6812
        1.22      0.0843      0.2286      0.0915      0.0337       0.628      23.287      44.294     468.379       2.631     197.021      42.894       66.49     240747.    0.6546
        1.52      0.1054      0.2779      0.0891      0.0338       0.629      23.314      43.128     468.921       2.634     191.832      41.716       66.50     240945.    0.6282
        1.82      0.1264      0.3242      0.0865      0.0337       0.628      23.295      41.895     468.524       2.632     186.351      40.558       66.52     241155.    0.6020
        2.13      0.1475      0.3677      0.0839      0.0336       0.626      23.223      40.596     467.083       2.624     180.570      39.421       66.54     241377.    0.5759
        2.43      0.1686      0.4083      0.0810      0.0335       0.623      23.095      39.228     464.505       2.609     174.486      38.304       66.56     241611.    0.5501
        2.74      0.1896      0.4462      0.0781      0.0332       0.618      22.906      37.794     460.718       2.588     168.109      37.208       66.58     241857.    0.5245
        3.04      0.2107      0.4814      0.0750      0.0328       0.611      22.656      36.298     455.677       2.560     161.454      36.130       66.61     242115.    0.4991
        3.34      0.2318      0.5140      0.0718      0.0324       0.603      22.341      34.743     449.345       2.524     154.539      35.070       66.64     242386.    0.4740
        3.65      0.2529      0.5440      0.0684      0.0318       0.592      21.960      33.133     441.685       2.481     147.377      34.025       66.68     242670.    0.4491
        3.95      0.2739      0.5715      0.0650      0.0312       0.580      21.511      31.471     432.658       2.430     139.982      32.992       66.71     242966.    0.4244
        4.26      0.2950      0.5963      0.0615      0.0304       0.566      20.993      29.759     422.223       2.372     132.366      31.968       66.75     243277.    0.3999
        4.56      0.3161      0.6186      0.0578      0.0296       0.550      20.402      27.999     410.340       2.305     124.539      30.949       66.80     243600.    0.3755
        4.86      0.3371      0.6381      0.0541      0.0286       0.532      19.737      26.194     396.966       2.230     116.512      29.929       66.84     243938.    0.3512
        5.17      0.3582      0.6547      0.0503      0.0275       0.512      18.996      24.347     382.061       2.146     108.296      28.904       66.89     244289.    0.3270
        5.47      0.3793      0.6683      0.0464      0.0263       0.490      18.177      22.460     365.588       2.054      99.901      27.865       66.94     244654.    0.3028
        5.77      0.4004      0.6785      0.0424      0.0250       0.466      17.278      20.535     347.511       1.952      91.338      26.802       67.00     245033.    0.2785
        6.08      0.4214      0.6849      0.0384      0.0236       0.440      16.298      18.575     327.803       1.841      82.620      25.701       67.06     245427.    0.2540
        6.38      0.4425      0.6868      0.0343      0.0221       0.411      15.236      16.583     306.441       1.721      73.759      24.544       67.12     245835.    0.2292
        6.69      0.4636      0.6832      0.0301      0.0204       0.380      14.091      14.562     283.410       1.592      64.772      23.305       67.18     246258.    0.2039
        6.99      0.4846      0.6725      0.0259      0.0186       0.347      12.863      12.517     258.710       1.453      55.675      21.945       67.25     246696.    0.1780
        7.29      0.5057      0.6525      0.0216      0.0167       0.312      11.552      10.452     232.351       1.305      46.490      20.403       67.32     247148.    0.1513
        7.60      0.5268      0.6190      0.0173      0.0147       0.274      10.161       8.372     204.363       1.148      37.241      18.582       67.39     247615.    0.1233
