         11x6M-LH                 (11x6M-LH.dat)
         v2022-0915
         Simulation Date: 11/14/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
        9.41      0.5666      0.7508      0.0305      0.0230       0.978      38.529      29.267     729.351       4.353     130.179      18.201       77.75     349146.    0.1846
        9.82      0.5913      0.7379      0.0254      0.0204       0.865      34.092      24.392     645.367       3.852     108.498      17.143       77.86     350010.    0.1587
       10.23      0.6159      0.7129      0.0203      0.0175       0.746      29.382      19.498     556.193       3.320      86.726      15.900       77.97     350902.    0.1316
       10.64      0.6406      0.6683      0.0152      0.0146       0.620      24.411      14.601     462.097       2.758      64.946      14.332       78.09     351823.    0.1027
       11.05      0.6652      0.5875      0.0101      0.0115       0.487      19.196       9.720     363.377       2.169      43.233      12.132       78.21     352771.    0.0709
       11.46      0.6898      0.4255      0.0051      0.0082       0.349      13.745       4.861     260.190       1.553      21.621       8.474       78.34     353740.    0.0350
       11.86      0.7145     -0.0308     -0.0002      0.0047       0.198       7.789      -0.193     147.449       0.880      -0.858      -0.593       78.47     354502.    0.0000



         PROP RPM =       1700

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1142      0.0396       2.019      74.862     123.757    1505.703       8.458     550.473      37.280       81.30     357872.    0.7774
        0.43      0.0246      0.0690      0.1124      0.0401       2.046      75.841     121.774    1525.400       8.569     541.652      36.209       81.30     358151.    0.7490
        0.87      0.0493      0.1340      0.1104      0.0406       2.070      76.755     119.645    1543.767       8.672     532.182      35.153       81.31     358453.    0.7208
        1.30      0.0739      0.1951      0.1083      0.0410       2.093      77.581     117.362    1560.396       8.765     522.028      34.114       81.32     358777.    0.6928
        1.74      0.0986      0.2523      0.1060      0.0414       2.112      78.301     114.915    1574.862       8.846     511.142      33.096       81.34     359126.    0.6651
        2.17      0.1232      0.3059      0.1036      0.0417       2.128      78.888     112.290    1586.683       8.913     499.468      32.099       81.36     359499.    0.6376
        2.61      0.1479      0.3560      0.1010      0.0420       2.139      79.317     109.474    1595.304       8.961     486.939      31.125       81.39     359898.    0.6105
        3.04      0.1725      0.4026      0.0982      0.0421       2.146      79.554     106.447    1600.073       8.988     473.476      30.174       81.42     360322.    0.5836
        3.48      0.1971      0.4460      0.0952      0.0421       2.146      79.563     103.192    1600.258       8.989     458.996      29.248       81.46     360774.    0.5570
        3.91      0.2218      0.4863      0.0920      0.0419       2.139      79.310      99.696    1595.159       8.960     443.446      28.348       81.50     361252.    0.5306
        4.35      0.2464      0.5237      0.0885      0.0417       2.125      78.770      95.963    1584.295       8.899     426.843      27.473       81.55     361759.    0.5045
        4.78      0.2711      0.5583      0.0849      0.0412       2.102      77.931      92.010    1567.434       8.805     409.262      26.625       81.60     362293.    0.4788
        5.22      0.2957      0.5902      0.0811      0.0406       2.071      76.790      87.857    1544.476       8.676     390.788      25.801       81.66     362855.    0.4533
        5.65      0.3204      0.6195      0.0771      0.0399       2.032      75.342      83.521    1515.356       8.512     371.503      24.999       81.72     363446.    0.4283
        6.09      0.3450      0.6462      0.0729      0.0389       1.985      73.585      79.020    1480.013       8.314     351.480      24.217       81.79     364066.    0.4035
        6.52      0.3696      0.6705      0.0686      0.0378       1.929      71.515      74.366    1438.373       8.080     330.780      23.450       81.86     364714.    0.3791
        6.96      0.3943      0.6922      0.0642      0.0366       1.864      69.127      69.573    1390.353       7.810     309.460      22.697       81.94     365392.    0.3549
        7.39      0.4189      0.7113      0.0596      0.0351       1.791      66.418      64.651    1335.863       7.504     287.570      21.951       82.02     366100.    0.3309
        7.83      0.4436      0.7277      0.0550      0.0335       1.710      63.383      59.612    1274.819       7.161     265.155      21.210       82.10     366837.    0.3070
        8.26      0.4682      0.7412      0.0503      0.0317       1.619      60.018      54.466    1207.144       6.781     242.263      20.465       82.20     367603.    0.2831
        8.70      0.4929      0.7513      0.0454      0.0298       1.519      56.321      49.222    1132.783       6.363     218.940      19.709       82.29     368400.    0.2592
        9.13      0.5175      0.7577      0.0405      0.0277       1.410      52.290      43.893    1051.708       5.908     195.235      18.930       82.39     369227.    0.2351
        9.57      0.5421      0.7595      0.0355      0.0253       1.293      47.926      38.490     963.936       5.415     171.205      18.111       82.50     370085.    0.2106
       10.00      0.5668      0.7553      0.0305      0.0229       1.166      43.233      33.029     869.541       4.884     146.913      17.229       82.61     370973.    0.1856
       10.44      0.5914      0.7430      0.0254      0.0202       1.031      38.218      27.526     768.672       4.318     122.434      16.242       82.73     371891.    0.1597
       10.87      0.6161      0.7187      0.0203      0.0174       0.887      32.893      22.000     661.567       3.716      97.854      15.083       82.85     372840.    0.1326
       11.30      0.6407      0.6750      0.0152      0.0144       0.736      27.273      16.472     548.549       3.081      73.267      13.620       82.97     373819.    0.1036
       11.74      0.6654      0.5951      0.0101      0.0113       0.577      21.378      10.961     429.973       2.415      48.755      11.563       83.10     374826.    0.0718
       12.17      0.6900      0.4332      0.0051      0.0080       0.410      15.215       5.476     306.027       1.719      24.358       8.116       83.24     375856.    0.0356
       12.61      0.7146     -0.0372     -0.0002      0.0045       0.228       8.452      -0.253     170.002       0.955      -1.123      -0.674       83.37     376636.    0.0000



         PROP RPM =       1800

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1142      0.0395       2.389      83.662     138.757    1781.684       9.452     617.191      35.324       86.08     378923.    0.7800
        0.46      0.0247      0.0693      0.1124      0.0400       2.421      84.763     136.533    1805.127       9.576     607.300      34.306       86.08     379219.    0.7514
        0.92      0.0493      0.1345      0.1104      0.0405       2.450      85.790     134.146    1826.991       9.692     596.680      33.303       86.09     379538.    0.7231
        1.38      0.0740      0.1957      0.1083      0.0409       2.477      86.720     131.586    1846.794       9.798     585.293      32.317       86.10     379882.    0.6949
        1.84      0.0986      0.2532      0.1060      0.0413       2.500      87.529     128.841    1864.026       9.889     573.085      31.351       86.12     380251.    0.6671
        2.30      0.1233      0.3069      0.1036      0.0416       2.519      88.191     125.898    1878.117       9.964     559.992      30.405       86.15     380647.    0.6395
