         10x8M-LH                 (10x8M-LH.dat)
         v2022-0915
         Simulation Date: 05/03/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       13.30      0.8359      0.7653      0.0325      0.0355       1.078      39.954      23.260     803.600       4.514     103.462      13.129       75.84     425865.    0.1317
       13.83      0.8694      0.7263      0.0241      0.0289       0.877      32.505      17.270     653.772       3.672      76.815      11.981       76.04     427822.    0.1035
       14.36      0.9028      0.6496      0.0159      0.0221       0.670      24.828      11.361     499.362       2.805      50.533      10.319       76.25     429834.    0.0723
       14.89      0.9363      0.4826      0.0078      0.0151       0.458      16.970       5.562     341.308       1.917      24.741       7.392       76.47     431899.    0.0363
       15.42      0.9697     -0.0262     -0.0002      0.0079       0.240       8.903      -0.153     179.061       1.006      -0.679      -0.387       76.70     433940.    0.0000



         PROP RPM =       1800

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1799      0.0857       3.090     108.189     144.347    2304.009      12.223     642.054      28.416       77.60     418979.    0.7099
        0.56      0.0334      0.0684      0.1775      0.0868       3.130     109.598     142.450    2334.017      12.382     633.616      27.682       77.60     419538.    0.6870
        1.13      0.0669      0.1331      0.1749      0.0879       3.169     110.967     140.402    2363.174      12.537     624.507      26.948       77.61     420149.    0.6640
        1.69      0.1003      0.1942      0.1722      0.0890       3.206     112.264     138.186    2390.781      12.683     614.653      26.216       77.64     420814.    0.6408
        2.25      0.1338      0.2518      0.1692      0.0899       3.240     113.451     135.784    2416.059      12.818     603.968      25.491       77.67     421534.    0.6177
        2.82      0.1672      0.3059      0.1659      0.0907       3.270     114.489     133.175    2438.165      12.935     592.362      24.774       77.71     422313.    0.5945
        3.38      0.2007      0.3566      0.1624      0.0914       3.294     115.334     130.338    2456.166      13.030     579.741      24.069       77.76     423150.    0.5714
        3.94      0.2341      0.4041      0.1585      0.0919       3.311     115.939     127.250    2469.042      13.099     566.007      23.376       77.81     424049.    0.5483
        4.51      0.2676      0.4484      0.1544      0.0921       3.320     116.250     123.888    2475.673      13.134     551.054      22.698       77.88     425009.    0.5253
        5.07      0.3010      0.4897      0.1498      0.0921       3.319     116.210     120.227    2474.818      13.129     534.768      22.034       77.95     426032.    0.5024
        5.63      0.3345      0.5281      0.1448      0.0917       3.306     115.754     116.239    2465.102      13.078     517.032      21.388       78.04     427118.    0.4795
        6.20      0.3679      0.5639      0.1394      0.0910       3.279     114.815     111.904    2445.123      12.972     497.747      20.758       78.13     428268.    0.4566
        6.76      0.4014      0.5970      0.1336      0.0898       3.237     113.337     107.210    2413.629      12.805     476.868      20.147       78.23     429483.    0.4338
        7.32      0.4348      0.6277      0.1273      0.0882       3.178     111.280     102.168    2369.825      12.572     454.443      19.554       78.34     430760.    0.4110
        7.89      0.4682      0.6562      0.1206      0.0861       3.102     108.632      96.808    2313.442      12.273     430.603      18.980       78.45     432102.    0.3883
        8.45      0.5017      0.6824      0.1136      0.0835       3.010     105.398      91.165    2244.563      11.908     405.500      18.422       78.58     433507.    0.3658
        9.01      0.5351      0.7064      0.1062      0.0805       2.901     101.588      85.273    2163.440      11.477     379.293      17.878       78.72     434974.    0.3433
        9.58      0.5686      0.7281      0.0986      0.0770       2.776      97.219      79.165    2070.391      10.984     352.124      17.343       78.86     436504.    0.3209
       10.14      0.6020      0.7474      0.0908      0.0731       2.636      92.307      72.871    1965.779      10.429     324.132      16.814       79.01     438095.    0.2985
       10.70      0.6355      0.7641      0.0828      0.0688       2.481      86.870      66.422    1849.989       9.814     295.445      16.285       79.17     439747.    0.2760
       11.27      0.6689      0.7778      0.0746      0.0641       2.311      80.928      59.845    1723.444       9.143     266.189      15.750       79.34     441460.    0.2534
       11.83      0.7024      0.7882      0.0662      0.0590       2.128      74.503      53.168    1586.623       8.417     236.490      15.199       79.51     443234.    0.2305
       12.39      0.7358      0.7943      0.0578      0.0536       1.931      67.621      46.420    1440.071       7.640     206.476      14.621       79.70     445067.    0.2071
       12.96      0.7693      0.7949      0.0494      0.0478       1.722      60.312      39.632    1284.420       6.814     176.281      13.995       79.89     446961.    0.1832
       13.52      0.8027      0.7878      0.0409      0.0417       1.502      52.611      32.834    1120.404       5.944     146.045      13.292       80.09     448915.    0.1584
       14.08      0.8362      0.7690      0.0325      0.0353       1.272      44.556      26.060     948.877       5.034     115.915      12.457       80.30     450929.    0.1322
       14.65      0.8696      0.7308      0.0241      0.0287       1.034      36.195      19.344     770.816       4.089      86.043      11.383       80.52     453001.    0.1041
       15.21      0.9030      0.6550      0.0158      0.0219       0.788      27.578      12.721     587.309       3.116      56.582       9.824       80.74     455133.    0.0729
       15.77      0.9365      0.4884      0.0078      0.0149       0.536      18.758       6.221     399.473       2.119      27.673       7.064       80.97     457320.    0.0366
       16.34      0.9699     -0.0295     -0.0002      0.0077       0.277       9.699      -0.187     206.555       1.096      -0.834      -0.412       81.21     459477.    0.0000



         PROP RPM =       1900

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1799      0.0856       3.628     120.337     160.843    2705.077      13.596     715.429      26.969       81.91     442256.    0.7112
        0.59      0.0335      0.0685      0.1775      0.0867       3.675     121.909     158.729    2740.432      13.773     706.027      26.271       81.91     442846.    0.6883
        1.19      0.0669      0.1334      0.1749      0.0878       3.721     123.438     156.447    2774.793      13.946     695.877      25.573       81.93     443491.    0.6651
        1.78      0.1004      0.1946      0.1722      0.0888       3.765     124.885     153.979    2807.325      14.109     684.897      24.878       81.95     444193.    0.6419
        2.38      0.1338      0.2523      0.1692      0.0898       3.805     126.211     151.302    2837.124      14.259     672.990      24.189       81.98     444954.    0.6187
        2.97      0.1673      0.3065      0.1659      0.0906       3.840     127.370     148.394    2863.191      14.390     660.056      23.508       82.02     445776.    0.5955
        3.57      0.2007      0.3573      0.1624      0.0912       3.868     128.315     145.232    2884.429      14.497     645.991      22.837       82.08     446660.    0.5723
        4.16      0.2342      0.4048      0.1586      0.0917       3.888     128.992     141.791    2899.635      14.573     630.684      22.179       82.14     447609.    0.5492
        4.76      0.2676      0.4492      0.1544      0.0920       3.899     129.341     138.044    2907.491      14.613     614.018      21.535       82.21     448623.    0.5261
        5.35      0.3011      0.4906      0.1498      0.0919       3.898     129.298     133.963    2906.526      14.608     595.866      20.905       82.28     449703.    0.5031
