         10x4M-LH                 (10x4M-LH.dat)
         v2022-0915
         Simulation Date: 12/14/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
        0.00      0.0000      0.0000      0.0924      0.0280       3.950      88.914     185.374    2945.490      10.045     824.544      28.545      121.68     488199.    0.8017
        0.52      0.0197      0.0633      0.0906      0.0281       3.972      89.416     181.591    2962.103      10.102     807.715      27.806      121.69     488489.    0.7729
        1.04      0.0393      0.1233      0.0886      0.0283       3.989      89.804     177.594    2974.958      10.146     789.938      27.076      121.69     488796.    0.7443
        1.56      0.0590      0.1801      0.0865      0.0283       4.001      90.061     173.381    2983.464      10.175     771.198      26.359      121.71     489121.    0.7159
        2.08      0.0787      0.2337      0.0842      0.0284       4.006      90.168     168.943    2987.017      10.187     751.457      25.653      121.72     489464.    0.6878
        2.60      0.0984      0.2842      0.0819      0.0283       4.003      90.108     164.273    2985.029      10.180     730.685      24.961      121.74     489827.    0.6599
        3.12      0.1180      0.3318      0.0795      0.0283       3.992      89.862     159.366    2976.900      10.153     708.859      24.281      121.77     490209.    0.6323
        3.64      0.1377      0.3764      0.0769      0.0281       3.972      89.415     154.219    2962.076      10.102     685.968      23.615      121.80     490612.    0.6049
        4.16      0.1574      0.4183      0.0742      0.0279       3.943      88.751     148.839    2940.096      10.027     662.035      22.961      121.84     491035.    0.5778
        4.68      0.1770      0.4575      0.0714      0.0276       3.903      87.862     143.234    2910.642       9.927     637.106      22.320      121.88     491479.    0.5510
        5.19      0.1967      0.4940      0.0685      0.0273       3.853      86.739     137.418    2873.431       9.800     611.234      21.691      121.92     491944.    0.5245
        5.71      0.2164      0.5279      0.0655      0.0269       3.793      85.373     131.399    2828.178       9.645     584.462      21.073      121.97     492432.    0.4983
        6.23      0.2360      0.5592      0.0624      0.0263       3.721      83.755     125.186    2774.585       9.463     556.828      20.465      122.03     492941.    0.4723
        6.75      0.2557      0.5881      0.0592      0.0258       3.637      81.876     118.788    2712.341       9.250     528.368      19.864      122.09     493474.    0.4466
        7.27      0.2754      0.6144      0.0560      0.0251       3.542      79.727     112.211    2641.130       9.007     499.113      19.270      122.15     494030.    0.4211
        7.79      0.2951      0.6381      0.0526      0.0243       3.434      77.297     105.462    2560.632       8.733     469.096      18.681      122.22     494609.    0.3957
        8.31      0.3147      0.6592      0.0491      0.0235       3.313      74.577      98.550    2470.540       8.426     438.349      18.093      122.29     495212.    0.3705
        8.83      0.3344      0.6776      0.0456      0.0225       3.179      71.559      91.481    2370.554       8.085     406.905      17.503      122.37     495839.    0.3453
        9.35      0.3541      0.6931      0.0420      0.0215       3.031      68.234      84.263    2260.403       7.709     374.802      16.908      122.45     496491.    0.3202
        9.87      0.3737      0.7053      0.0384      0.0203       2.870      64.594      76.906    2139.835       7.298     342.077      16.301      122.54     497168.    0.2949
       10.39      0.3934      0.7140      0.0346      0.0191       2.694      60.634      69.419    2008.642       6.850     308.776      15.675      122.63     497871.    0.2694
       10.91      0.4131      0.7183      0.0308      0.0177       2.503      56.348      61.814    1866.666       6.366     274.949      15.020      122.73     498599.    0.2436
       11.43      0.4327      0.7174      0.0270      0.0163       2.298      51.734      54.104    1713.808       5.845     240.656      14.319      122.83     499352.    0.2173
       11.95      0.4524      0.7097      0.0231      0.0147       2.079      46.791      46.305    1550.054       5.286     205.965      13.550      122.94     500132.    0.1902
       12.47      0.4721      0.6927      0.0192      0.0131       1.845      41.521      38.435    1375.485       4.691     170.961      12.674      123.05     500937.    0.1621
       12.99      0.4918      0.6620      0.0152      0.0113       1.596      35.931      30.517    1190.302       4.059     135.738      11.629      123.17     501769.    0.1325
       13.51      0.5114      0.6094      0.0113      0.0094       1.334      30.030      22.573     994.819       3.393     100.406      10.292      123.29     502626.    0.1009
       14.03      0.5311      0.5168      0.0073      0.0075       1.059      23.828      14.627     789.374       2.692      65.061       8.405      123.41     503506.    0.0663
       14.54      0.5508      0.3365      0.0033      0.0054       0.769      17.316       6.674     573.624       1.956      29.684       5.277      123.54     504395.    0.0281
       15.06      0.5704



         PROP RPM =       2900

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0924      0.0279       4.379      95.178     198.861    3265.611      10.753     884.534      27.620      126.03     505635.    0.8035
        0.54      0.0197      0.0635      0.0906      0.0281       4.404      95.718     194.797    3284.133      10.814     866.456      26.903      126.03     505935.    0.7746
        1.08      0.0394      0.1238      0.0886      0.0282       4.423      96.136     190.503    3298.474      10.861     847.357      26.196      126.04     506253.    0.7458
        1.62      0.0591      0.1807      0.0865      0.0283       4.436      96.413     185.976    3307.957      10.893     827.223      25.500      126.05     506591.    0.7173
        2.16      0.0788      0.2345      0.0842      0.0283       4.441      96.528     181.208    3311.927      10.906     806.012      24.816      126.07     506947.    0.6891
        2.69      0.0985      0.2852      0.0819      0.0283       4.438      96.464     176.190    3309.708      10.898     783.691      24.145      126.09     507323.    0.6611
        3.23      0.1182      0.3329      0.0795      0.0282       4.426      96.200     170.916    3300.646      10.869     760.236      23.487      126.12     507720.    0.6334
        3.77      0.1379      0.3777      0.0769      0.0281       4.404      95.718     165.386    3284.112      10.814     735.636      22.841      126.15     508138.    0.6059
        4.31      0.1576      0.4197      0.0742      0.0279       4.371      95.003     159.603    3259.605      10.733     709.914      22.209      126.19     508577.    0.5788
        4.85      0.1773      0.4589      0.0714      0.0276       4.327      94.046     153.580    3226.756      10.625     683.123      21.588      126.23     509038.    0.5519
        5.39      0.1970      0.4955      0.0685      0.0272       4.271      92.836     147.328    3185.253      10.489     655.317      20.979      126.28     509521.    0.5253
        5.93      0.2167      0.5295      0.0655      0.0268       4.204      91.365     140.860    3134.786      10.322     626.544      20.381      126.33     510027.    0.4990
        6.47      0.2364      0.5610      0.0624      0.0263       4.124      89.623     134.183    3075.012      10.126     596.844      19.792      126.39     510556.    0.4729
        7.00      0.2561      0.5899      0.0592      0.0257       4.031      87.600     127.306    3005.586       9.897     566.256      19.212      126.45     511109.    0.4471
        7.54      0.2758      0.6163      0.0559      0.0250       3.924      85.285     120.237    2926.156       9.635     534.814      18.637      126.51     511685.    0.4216
        8.08      0.2955      0.6401      0.0525      0.0242       3.804      82.668     112.984    2836.364       9.340     502.552      18.068      126.59     512287.    0.3962
        8.62      0.3152      0.6614      0.0491      0.0234       3.669      79.739     105.555    2735.867       9.009     469.507      17.500      126.66     512913.    0.3709
        9.16      0.3349      0.6798      0.0455      0.0224       3.519      76.488      97.957    2624.328       8.642     435.713      16.930      126.74     513564.    0.3456
